"project_id","donor","title","year","year_uncertain","description","sector","sector_comment","crs_sector","status","status_code","flow","all_recipients","sources","sources_count","funding_agency","implementing_agency","donor_agency","donor_agency_count","recipient_agencies","recipient_agencies_count","verified","verified_code","flow_class","flow_class_code","intent","intent_code","active","active_code","factiva_sources","amount","currency","deflators_used","exchange_rates_used","usd_defl","start_actual","start_planned","end_actual","end_planned","recipient_count","recipient_condensed","recipient_cow_code","recipient_oecd_code","recipient_oecd_name","recipient_iso3","recipient_iso2","recipient_un_code","recipient_imf_code","is_commercial","is_commercital","debt_uncertian","line_of_credit","is_cofinanced","loan_type","interest_rate","maturity","grace_period","grant_element"
"1224","China","Military assistance in equipment and operations","2010","false","On December 28 of 2010, China and Mozambique signed an agreement of military assistance for the Mozambican Armed Forces (FADM) totaling 20 million CNY. Part of this assistance came in a 10 million CNY donation in May of 2011 for military equipment as referenced to in Project #1245 (uniforms, boots, rucksacks, raincoats). The other half of the pledge was said to go toward the operating Maputo military hospital and barracks, but an exact date of completion is yet to be found. Information on the organizations, exact dates, and contacts are still to be determined. This project is linked to annual donations that China offers to the Mozambique Defence sector, including #754, #769, #1113, #1189, #1191. ","Military","","150","Implementation","2","Grant (excluding debt forgiveness)","Unset","","Mozambique","http://allafrica.com/stories/201105260262.html 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=AFNWS00020101230e6cu0015p&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","2","","","","","Mozambican Armed Forces (FADM), Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://allafrica.com/stories/201105260262.html 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=AFNWS00020101230e6cu0015p&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","20000000.0","CNY","1.0756432121391","6.7702690287094","2746349.65","","","","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1605","China","5 million yuan worth of equipment","2006","false","In April 2006, The Chinese Government through its Embassy in Monrovia promised to provide some technical assistance to the National Defense Ministry. Major General Zhang Bangdong disclosed that his government is making available 5 million Chinese yuan worth of equipment to the Liberian Defense Ministry. The equipments will include three Toyota pick-ups, 36 computer Lap tops, 42 pieces of radio hand sets, 2 base radios, amongst others.  The equipments is expected to take roughly 55 days to arrive in the country. The equipment's arrival still needs verification. ","Military","","150","Pipeline: Commitment","11","In-kind contribution","Unset","","Liberia","http://global.factiva.com/aa/?ref=AFNWS00020060403e243001mu&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=AFNWS00020060403e243001mu&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","5000000.0","CNY","0.74305214409552","7.97343833333333","843927.37","","","","25 June 2006","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","","","","",""
"2123","China","China donates US$1.2m to armed forces","2001","false","In November of 2001, the Chinese government donated $1.2 million USD to the Zambian armed forces. Among those present at the ceremony where Chinese People's Army General Fu Quanyou, Zambian Defense Minister Joshua Simuyandi, and Zambian Minister of Foreign Affairs, and the Commander of the Zambian Army. It is unclear how the funds were used, and the project appears to be untied.","Military","","150","Pipeline: Commitment","11","Grant (excluding debt forgiveness)","Unset","","Zambia","http://global.factiva.com/aa/?ref=afnws00020021113dxbr0054z&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=afnws00020021113dxbr0054z&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","1200000.0","USD","0.60138952444015","1.0","1995378.95","","","","","1","Zambia","551","288","Zambia","ZMB","ZM","894","754","Not Commercial","2","false","false","false","","","","",""
"15451","China","Grant for military","2011","false","On November 30, 2011, China's Defence Minister Liang Guanglie signed a deal with Uganda to give 15 million CNY in military assistance to the Uganda People's Defense Force for domestic capacity building and to support Uganda's troops in the African Union Mission in Somalia (AMISOM). The current status and start and end dates are unknown.","Military","","150","Pipeline: Commitment","11","Grant (excluding debt forgiveness)","Unset","","Uganda","http://global.factiva.com/aa/?ref=AFPR000020111130e7bu005v7&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","Uganda People's Defense Force (UPDF), Government Agency","","","Uganda People's Defense Force (UPDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=AFPR000020111130e7bu005v7&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","15000000.0","CNY","1.206344778","6.46146132655007","1924372.14","","","","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"2006","China","China donates vehicles, other equipment to Ghana Armed Forces","2010","false","In 2010, the Chinese government presented $1.5 million USD worth of equipment to the Ghana Armed Forces, including vehicles and spare parts to the military to enhance it operational capacity. The equipment includes two water tankers, one bus, one ambulance, six troop-carrying vehicles, and one container full of spare parts. ","Military","","150","Completion","3","In-kind contribution","Unset","","Ghana","http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=183482&comment=5788486#com 
      , Google US
      , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020100608e668000dx&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","2","","Ghana Armed Forces, Government Agency","","","Ghana Armed Forces, Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=183482&comment=5788486#com 
        , Factiva
        , Recipient media or official; http://global.factiva.com/aa/?ref=BBCAP00020100608e668000dx&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","1500000.0","USD","1.0756432121391","1.0","1394514.45","","","07 June 2010","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","","","","",""
"2090","China","Donation for military equipment","2007","false","In 2007, Ghana received the sum of $1.7 million USD from China for the upgrading of its defense and military equipment. It is possible that the funds were used to help finance the Defense Ministry's office complex in ID# 1497, but the status of the funding is unclear. ","Military","","150","Pipeline/identification","1","Grant (excluding debt forgiveness)","Unset","","Ghana","http://books.google.com/books?id=hu7n1YNNrqcC 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=ASPOSC0020110705e76u00002&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","2","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://books.google.com/books?id=hu7n1YNNrqcC 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=ASPOSC0020110705e76u00002&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","1700000.0","USD","0.8379948373178","1.0","2028652.12","","","","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"2419","China","China gives military aid","2010","false","In April of 2010, Chinese ambassador to Nouakchott, Zhang Xun, and Mauritanian Defense Minister, Hamadi Ould Hamadi, signed a memorandum of understanding, giving the African nation 1 million EUR to purchase equipment for military engineering, including bulldozers and other machines. It is unclear if the agreement is tied.","Military","","150","Completion","3","Grant (excluding debt forgiveness)","Unset","","Mauritania","http://www.apanews.net/photo/fr/photo.php?id=122674 
      , Google US
      , International media report; http://www.voanews.com/content/china-donates-15-billion-to-boost-mauritanias-defense-91607329/154178.html 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=AFPR000020100420e64k005br&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","3","","","","","","","Checked","1","Military","4","Development","","Active","1","http://www.apanews.net/photo/fr/photo.php?id=122674 
        , Factiva
        , International media report; http://www.voanews.com/content/china-donates-15-billion-to-boost-mauritanias-defense-91607329/154178.html 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=AFPR000020100420e64k005br&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","1000000.0","EUR","1.0756432121391","0.755","1231359.34","","","","","1","Mauritania","435","256","Mauritania","MRT","MR","478","682","Not Commercial","2","false","false","false","","","","",""
"2287","China","Chinese donation to the Guinean military","2002","false","In 2002, a Chinese military delegation donated 2 billion Guinean francs to the Guinean army. It is unclear how the funds were used. ","Military","","150","Pipeline/identification","1","Grant (excluding debt forgiveness)","Unset","","Guinea","http://global.factiva.com/aa/?ref=bbcap00020020703dy730012x&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=bbcap00020020703dy730012x&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","2000000000.0","GNF","0.60491092610499","1975.84375","1673346.84","","","","","1","Guinea","438","243","Guinea","GIN","GN","324","656","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"12219","China","Grant to Ugandan Defense Ministry","2008","false","In November, 2008 in Bombo, Uganda, Gen Jing Zhiyuam, the commander of the Chinese Second Artillery Force, handed over a 2.3 billion USD grant agreement  for the Ugandan Permanent Defense Force to Defense Permanent Secretary, Rosette Byengoma. The money will be spent to train the army. to buy trucks and military equipment, and to build an information technology center. The ceremony was witnessed by defense state minister Ruth Nankabirwa, the UPDF chief of defense forces, Aronda Nyakairima, and other senior UPDF and Chinese military officers. The current status and start and end dates are unknown.","Military","","150","Pipeline: Commitment","11","Grant (excluding debt forgiveness)","Unset","","Uganda","http://global.factiva.com.proxy.wm.edu/aa/?ref=LQAF000020081201e4bu0000h&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","Uganda People’s Defence Force (UPDF), Government Agency","","","Uganda People’s Defence Force (UPDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com.proxy.wm.edu/aa/?ref=LQAF000020081201e4bu0000h&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","2300000000.0","UGX","0.98899595221395","1720.44388331777","1351738.89","","","","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"12239","China","Grant to aid Somalia peacekeeping mission","2008","false","On December 30, 2008, China gave Uganda $400 million USD to assist the Uganda People's Defense Force peacekeepers in Somalia. The Chinese Ambassador to Uganda, Sun Heping, and Uganda'a Minister for Defense, Dr Crispus Kiyonga, signed the agreement. The money was for logistics and other military equipment. The current status and start and end dates are unknown. ","Military","Peacekeeping","150","Pipeline: Commitment","11","Grant (excluding debt forgiveness)","Unset","","Uganda","http://global.factiva.com.proxy.wm.edu/aa/?ref=BBCAP00020081230e4cu000ru&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","Uganda People’s Defence Force (UPDF), Government Agency","","","Uganda People’s Defence Force (UPDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com.proxy.wm.edu/aa/?ref=BBCAP00020081230e4cu000ru&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","400000000.0","USD","0.98899595221395","1.0","404450593.66","","","","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"12330","China","Donation of boats to Ugandan Navy","2009","false","On March 3, 2009 in Entebbe, Chinese ambassador, Sun Heping, handed over marine boats to Ugandan President Yoweri Museveni to help improve the security of the Great Lakes region. Uganda's Defense Minister, Crispus Kiyonga and the Chief of Defense Forces, Gen. Aronda Nyakairima, attended the ceremony. The amount is unknown.","Military","","150","Completion","3","In-kind contribution","Unset","","Uganda","http://global.factiva.com.proxy.wm.edu/aa/?ref=LQAF000020090304e53300008&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com.proxy.wm.edu/aa/?ref=LQAF000020090304e53300008&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","03 March 2008","","03 March 2008","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"13883","China","China provides furniture for Armed Forces","2009","false","In 2009, the Chinese government agreed to provide furniture worth $500,000 USD to furnish the office complex for the Ghana Armed Forces at Burma Camp in Accra. It is unclear if the furniture was delivered. ","Military","","150","Pipeline/identification","1","In-kind contribution","Unset","","Ghana","http://global.factiva.com/aa/?ref=BBCAP00020090520e55k0030e&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020090520e55k0030e&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","500000.0","USD","1.0","1.0","500000.0","","","","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"15026","China","Training of military officers","2002","false","During a meeting on March 3, 2002 with Brig. Gen. Nakabus Lakara, the Ugandan chief of staff, Maj. Zhang Bangbong, second-in-command of the Chinese army, pledged 21 places in Chinese military colleges for training senior Ugandan army officers. The amount, current status, and start and end dates are unknown. During the same meeting, Zhang donated trucks to Ugandan army. (See ID#2458)","Military","","150","Pipeline: Pledge","12","Scholarships/training in the donor country","Unset","","Uganda","http://global.factiva.com/aa/?ref=kyodo00020020301dy3100464&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=kyodo00020020301dy3100464&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"17904","China","China donates military equipment","2011","false","in 2011, China's ambassador to Sierra Leone presented AK47 rifles, rocket launchers, anti-aircraft guns and mortars to Sierra Leone's army to improve its defense capabilities. Foreign Minister Joseph Dauda indicated that eleven military officers are being trained in China. ","Military","","150","Completion","3","In-kind contribution","Unset","","Sierra Leone","http://www.dailytimes.com.pk/default.asp?page=2011%2525255C05%2525255C03%2525255Cstory_3-5-2011_pg14_7 
      , Google US
      , International media report; http://www.terradaily.com/reports/Chinese_army_gives_rocket_launchers_weapons_to_Sierra_Leone_999.html 
      , Google US
      , International media report","2","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://www.dailytimes.com.pk/default.asp?page=2011%2525255C05%2525255C03%2525255Cstory_3-5-2011_pg14_7 
        , Factiva
        , International media report; http://www.terradaily.com/reports/Chinese_army_gives_rocket_launchers_weapons_to_Sierra_Leone_999.html 
        , Factiva
        , International media report","25000000.0","CNY","1.206344778","6.46146132655007","3207286.9","","","","","1","Sierra Leone","451","272","Sierra Leone","SLE","SL","694","724","Not Commercial","2","false","false","false","","","","",""
"18825","China","Donation of Military Trucks to UPDF","2007","false","On June 5, 2007 during a handover ceremony in Bombo, the Chinese government donated 51 military trucks to the Uganda Peoples Defense Force (UPDF), bringing the total number donated since 2002  to 128. The Chinese ambassador, Fan Guijin, handed the trucks over to the UPDF, which were to be used to improve security and maintain peace and security in the country. The amount is unknown.","Military","","150","Completion","3","In-kind contribution","Unset","","Uganda","http://allafrica.com/stories/200706060410.html 
      , Google US
      , International media report","1","","","","","Uganda People’s Defence Force (UPDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://allafrica.com/stories/200706060410.html 
        , Factiva
        , International media report","","","","","","05 June 2007","","05 June 2007","","1","Uganda","500","285","Uganda","UGA","UG","800","746","Not Commercial","2","false","false","false","","","","",""
"23566","China","donation to Gabonese military","2009","false","Between June 21 and 38, 2009 the Chinese gave the Gabonese military ten shipping containers of vehicles, medical equipment and supplies.  A financial amount for this project, as well as contacts, are unknown.This donation was received following a medical rescue training project # 532 and joint military drills #286","Military","","150","Completion","3","In-kind contribution","Unset","","Gabon","http://www.cablegatesearch.net/cable.php?id=09LIBREVILLE307 
      , Google US
      , Non-media","1","","Chinese People, Government Agency","Chinese People, Government Agency","1","","","Checked","1","Military","4","Unset","","Active","1","http://www.cablegatesearch.net/cable.php?id=09LIBREVILLE307 
        , Factiva
        , Non-media","","","","","","","","28 June 2009","","1","Gabon","481","239","Gabon","GAB","GA","266","646","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"24410","China","Military Technology Transfer","2000","false","In March 2000, China made a military technology transfer involving the exchange of missile technology and information with Libya. The financial value for this project is unknown.","Military","","150","Completion","3","In-kind contribution","Unset","","Libya","http://global.factiva.com/aa/?ref=wati000020010814dw4d005ej&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://global.factiva.com/aa/?ref=wati000020010814dw4d005ej&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","","","","","","","","01 March 2000","","1","Libya","620","133","Libya","LBY","LY","434","672","Not Commercial","2","false","false","false","","","","",""
"26375","China","China supplies military with trucks and equipment","2005","false","In 2005, China provided the armed forces of Zimbabwe with 39 military trucks, educational and medical equipment worth more than $3 million USD. According to a report from the University of Stellenbosch, the facilities are part of a $3 million USD grant. Further details have not been found.","Military","","150","Completion","3","Grant (excluding debt forgiveness)","Unset","","Zimbabwe","http://dspace.cigilibrary.org/jspui/bitstream/123456789/32047/1/Zimbabwe-China.pdf?1 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official","2","","","","","Zimbabwe Defence Forces (ZDF), Government Agency","1","Checked","1","Military","4","Representational","","Active","1","http://dspace.cigilibrary.org/jspui/bitstream/123456789/32047/1/Zimbabwe-China.pdf?1 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=BBCAPP0020060801e2810008e&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official","3000000.0","USD","0.69665104956371","1.0","4306316.63","","","","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Not Commercial","2","false","false","false","","","","",""
"23661","China","Liberian Soldiers to Undergo Training in China","2011","false","On August 2, 2011 Chinese Ambassador Zhao Jianhua announced that more than 30 officers of the Armed Forces of Liberia (AFL) were expected to enroll in the 2011-2012 academic programs of eight military colleges in the People’s Republic of China (PRC). Defense Minister Brownie Samukai was also attending the ceremony at which the announcement was made.","Military","Training","150","Pipeline: Commitment","11","Scholarships/training in the donor country","Unset","","Liberia","http://www.concern-liberians.org/chat_room/view_topic.php?id=69343&forum_id=1 
      , Google US
      , International media report; http://africatv1.com/Dawala/?p=2524 
      , Google US
      , International media report","2","","","","","","","Checked","1","Military","4","Representational","","Active","1","http://www.concern-liberians.org/chat_room/view_topic.php?id=69343&forum_id=1 
        , Factiva
        , International media report; http://africatv1.com/Dawala/?p=2524 
        , Factiva
        , International media report","","","","","","","","","","1","Liberia","450","251","Liberia","LBR","LR","430","668","Not Commercial","2","false","false","false","","","","",""
"18208","China","Military equipment in exchange of gold and tobacco","2005","false","During President Mugabe's visit to China in 2005, he supposedly formed a deal with the Chinese government to trade gold, tobacco, and cash for military consignments from China. These products included 12 fighter jets, 3 turbo-prop planes, and 700 troop carriers. This would cost Zimbabwe approximately $480 million US dollars in gold and tobacco. Zimbabwean economist, Eddy Cross, claimed that the Zimbabwean government already pre-sold 25 tons of gold and tobacco for the deal. Since military equipment deliveries are rarely documented, the exact dates of completion are yet to be found as well as organizations impacted by the proposal. ","Military","","150","Completion","3","Joint venture with recipient","Tied","4","Zimbabwe","http://global.factiva.com.proxy.wm.edu/aa/?ref=AGEE000020050729e17u0004r&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","1","","","","","","","Checked","1","Military","4","Mixed (No Development)","","Active","1","http://global.factiva.com.proxy.wm.edu/aa/?ref=AGEE000020050729e17u0004r&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","480000000.0","USD","0.69665104956371","1.0","689010660.79","","","","","1","Zimbabwe","552","265","Zimbabwe","ZWE","ZW","716","698","Commercial","1","false","false","false","","","","",""
"27602","China","China to support FADM training","2010","false","In April of 2010, along with a sizable donation of agricultural equipment, the Chinese government agreed to provide support for training and logistics for the FADM. They agreed to spend 1 million Euros on the venture to support the Ministry of Defense in Mozambique. The money transferred directly to this entity to improve training. This project is linked to Project #21449. The exact wiring of money is yet to be found as well as contact information. ","Military","","150","Completion","3","Free-standing technical assistance","Unset","","Mozambique","http://www.oje.pt/noticias/africa/china-equipa-exercito-de-mocambique-com-material-agricola-de-4-milhoes-de-euros 
      , Google US
      , International media report","1","","","","","Mozambican Armed Forces (FADM), Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://www.oje.pt/noticias/africa/china-equipa-exercito-de-mocambique-com-material-agricola-de-4-milhoes-de-euros 
        , Factiva
        , International media report","1000000.0","EUR","1.0756432121391","0.755","1231359.34","","","","17 April 2010","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"321","China","Military assistance to CNG","2007","false","On July 3, 2007, following a request by Cameroonian Secretary of State Jean-Baptiste Bokam, Lieutenant General Jia Runxing announced that China's Military Police was offering CFA 28 million in assistance to Cameroon's National Gendarmerie. The only results for this search brought up the original article about the grant, so the terms of the assistance, as well as its start and end dates, are unknown.","Military","","150","Pipeline: Pledge","12","Grant (excluding debt forgiveness)","Unset","","Cameroon","http://global.factiva.com/aa/?ref=AFNWS00020070705e375000cn&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","Republic of China Military Police, Government Agency","","Republic of China Military Police, Government Agency","1","Cameroon National Gendarmerie, Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=AFNWS00020070705e375000cn&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","28000000.0","XAF","0.8379948373178","479.2667825875","69717.11","","","","","1","Cameroon","471","229","Cameroon","CMR","CM","120","622","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"745","China","Military Hospital","2007","false","The military hospital was promised as early as January 2007. Later reports stated that the hospital would cost US$12 million and would hold 200 beds. The project began in April of 2009 in Bissau's Brá neighborhood, at the site of a former army barracks. The project was expected to last 16 months, but there has been no confirmation of completion. ","Military","","120","Implementation","2","In-kind contribution","Unset","","Guinea-Bissau","http://www.macauhub.com.mo/en/2009/04/30/6986/ 
      , Google US
      , Donor media or official; http://global.factiva.com/aa/?ref=AFPR000020101110e6ba007hq&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://global.factiva.com/aa/?ref=APRS000020070104e314001oc&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","3","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://www.macauhub.com.mo/en/2009/04/30/6986/ 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=AFPR000020101110e6ba007hq&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=APRS000020070104e314001oc&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","12000000.0","USD","0.8379948373178","1.0","14319897.29","","30 April 2009","30 August 2010","","1","Guinea-Bissau","404","244","Guinea-Bissau","GNB","GW","624","654","Not Commercial","2","false","false","false","","","","",""
"22580","China","$2.7 million Refurbishing of Barracks and Officer’s Mess at Bissau General Headquarters","2005","false","On November 18, 2005 Guinea Bissau and China have signed a cooperation agreement to provide Bissau with technical and financial support totaling USD 3.7 million. The agreement was signed by Guinea’s Foreign Affairs Minister, Isaac Monteiro, and by China’s deputy Foreign Affairs Minister. Of the investment provided USD 2.7 million is for refurbishing barracks and officer’s mess at Bissau General Headquarters, and USD 1 million is for budget support. This project remains unconfirmed.See related project ID#887 ","Military","","150","Pipeline/identification","1","Grant (excluding debt forgiveness)","Unset","","Guinea-Bissau","http://www.macauhub.com.mo/en/2005/11/21/42/ 
      , Google US
      , Donor media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://www.macauhub.com.mo/en/2005/11/21/42/ 
        , Factiva
        , Donor media or official","2700000.0","USD","0.69665104956371","1.0","3875684.97","","","","","1","Guinea-Bissau","404","244","Guinea-Bissau","GNB","GW","624","654","Not Commercial","2","false","false","false","","","","",""
"769","China","China Donates Equipment to Defence Ministry.","2003","false","On April 10, 2003 the Chinese government delivered over a million dollars worth of equipment to the Mozambican Defense Ministry in Maputo. The donation includes 4 tractors, 2 trucks, a caterpillar, concrete mixer, steamroller, spare parts, logistical and medical equipment.  The organization that manufactured the equipment is unknown.  ","Military","","150","Completion","3","In-kind contribution","Unset","","Mozambique","http://global.factiva.com/aa/?ref=AFNWS00020030410dz4a000s6&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=AFNWS00020030410dz4a000s6&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","1000000.0","USD","0.62070251737246","1.0","1611077.73","","","10 April 2003","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"21449","China","Agricultural equipment for FADM","2010","false","In April of 2010, the Mozambique National Defense Ministry received a donation of agricultural equipment from China to improve the FADM production logistics program, training of soldiers in agriculture, and improving their diet. The donation included trucks, tractors, mowers and motorbikes. The toal cost equaled 4 million Euros. Linked to Project #27602. ","Military","","150","Completion","3","In-kind contribution","Unset","","Mozambique","http://www.oje.pt/noticias/africa/china-equipa-exercito-de-mocambique-com-material-agricola-de-4-milhoes-de-euros 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=AFNWS00020101230e6cu0015p&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report","2","","","","","Mozambican Armed Forces (FADM), Government Agency","1","Checked","1","Military","4","Unset","","Active","1","http://www.oje.pt/noticias/africa/china-equipa-exercito-de-mocambique-com-material-agricola-de-4-milhoes-de-euros 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=AFNWS00020101230e6cu0015p&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report","4000000.0","EUR","1.0756432121391","0.755","4925437.34","","","17 April 2010","","1","Mozambique","541","259","Mozambique","MOZ","MZ","508","688","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
"1687","China","China donates vehicles to Defense Ministry","2005","false","In 2005, the Chinese Ambassador to Ghana, Zhang Keyuan, donated 55 vehicles to the Ghanaian Ministry of Defense in Accra. They are made up of 40 troop-carrying vehicles and 15 pick-up trucks. This project is linked to #1449, although it is uncertain how the two are connected.","Military","","150","Completion","3","In-kind contribution","Unset","","Ghana","http://global.factiva.com/aa/?ref=BBCAP00020050207e127002ut&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Recipient media or official","1","","","","","","","Checked","1","Military","4","Unset","","Active","1","http://global.factiva.com/aa/?ref=BBCAP00020050207e127002ut&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Recipient media or official","","","","","","","","07 February 2005","","1","Ghana","452","241","Ghana","GHA","GH","288","652","Not Commercial","2","false","false","false","Unset","Unset","Unset","Unset","Unset"
